person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,loan_status
22,18152.0,0,4000.0,10.99,0.22,3,585.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
24,84871.0,3,25000.0,11.86,0.29,4,569.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
24,18294.0,2,6000.0,7.49,0.33,3,587.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
24,68029.0,1,25000.0,16.49,0.37,4,631.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
25,80001.0,4,25000.0,15.33,0.31,2,592.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
26,79875.0,6,25000.0,11.58,0.31,4,679.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
25,18449.0,1,5375.0,5.79,0.29,2,645.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
25,88153.0,0,25000.0,13.11,0.28,2,669.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
23,90109.0,0,25000.0,10.36,0.28,3,653.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
25,90938.0,1,25000.0,10.36,0.27,2,577.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
24,231335.0,0,22000.0,11.01,0.1,2,668.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21,231829.0,0,20000.0,6.54,0.09,4,629.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,230516.0,4,10000.0,12.53,0.04,4,643.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
26,229626.0,0,15000.0,11.01,0.07,3,626.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
22,228907.0,0,10000.0,11.01,0.04,3,560.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,90938.0,0,25000.0,10.25,0.27,4,648.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
22,86284.0,0,25000.0,15.95,0.29,4,648.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
26,228774.0,3,20000.0,12.18,0.09,4,669.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,229027.0,2,24000.0,11.83,0.1,3,536.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23,94789.0,1,25000.0,11.01,0.26,2,548.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
23,94780.0,0,25000.0,10.62,0.26,3,667.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
23,95298.0,0,25000.0,10.74,0.26,3,676.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
25,223944.0,1,10000.0,10.25,0.04,4,570.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,222629.0,0,35000.0,12.42,0.16,2,623.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25,222973.0,2,15000.0,15.27,0.07,2,652.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
24,75240.0,1,25000.0,15.33,0.33,2,625.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
23,96143.0,1,25000.0,15.21,0.26,2,642.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
21,18064.0,0,6250.0,14.72,0.35,2,580.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
24,96627.0,2,25000.0,15.7,0.26,2,622.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
24,96309.0,3,25000.0,13.35,0.26,4,581.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
21,18421.0,1,1500.0,11.01,0.08,4,623.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24,96836.0,1,25000.0,6.62,0.26,2,583.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
26,96947.0,4,25000.0,13.61,0.26,4,645.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
22,222975.0,2,25000.0,11.36,0.11,2,593.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26,222985.0,3,5000.0,7.68,0.02,2,659.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,223064.0,0,22000.0,14.46,0.1,4,655.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,221559.0,2,2500.0,11.83,0.01,2,583.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,207712.0,0,20000.0,13.47,0.1,4,582.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
24,220872.0,1,20000.0,11.49,0.09,3,504.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,220518.0,0,1000.0,11.01,0.0,2,551.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,220510.0,1,15000.0,6.03,0.07,3,529.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,89818.0,0,25000.0,16.35,0.28,4,674.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
26,90006.0,4,25000.0,11.01,0.28,4,595.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
25,98704.0,6,25000.0,7.29,0.25,3,597.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
23,98967.0,5,25000.0,11.36,0.25,3,566.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
24,99435.0,3,25000.0,10.25,0.25,2,666.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24,100658.0,1,25000.0,11.12,0.25,3,695.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
24,100435.0,2,25000.0,12.92,0.25,3,576.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24,216925.0,5,18000.0,18.64,0.08,4,651.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,216891.0,0,28000.0,7.51,0.13,3,633.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,18512.0,1,4000.0,16.7,0.22,2,566.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
22,18367.0,0,2100.0,11.14,0.11,4,583.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
22,102317.0,0,25000.0,18.3,0.24,4,586.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24,103400.0,4,25000.0,10.62,0.24,4,592.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,217134.0,2,14000.0,11.99,0.06,2,598.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,217024.0,1,12000.0,9.63,0.06,4,637.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
25,172215.0,5,10000.0,18.25,0.06,4,628.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
23,18831.0,0,6000.0,11.01,0.32,4,667.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
24,105349.0,5,25000.0,14.84,0.24,3,621.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,91184.0,1,25000.0,14.7,0.27,3,668.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
23,91886.0,1,25000.0,16.02,0.27,4,544.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
23,80452.0,2,25000.0,15.37,0.31,2,699.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
25,108758.0,2,25000.0,10.99,0.23,4,611.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21,18916.0,0,6200.0,7.9,0.33,2,615.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
26,217234.0,5,25000.0,10.99,0.12,4,559.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,217017.0,0,21000.0,11.48,0.1,3,577.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,216874.0,1,20000.0,14.26,0.09,4,657.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,216833.0,5,10000.0,8.0,0.05,4,676.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25,216483.0,0,9950.0,11.26,0.05,2,601.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
23,19000.0,2,4475.0,11.01,0.24,4,647.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
23,94363.0,0,25000.0,16.32,0.26,3,576.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
25,80570.0,3,25000.0,17.93,0.31,4,612.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
23,109167.0,0,25000.0,11.36,0.23,3,678.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
24,95753.0,1,25000.0,14.96,0.26,4,542.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
24,110935.0,1,25000.0,13.43,0.23,3,709.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,111490.0,2,25000.0,12.69,0.22,3,622.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,111729.0,4,25000.0,12.73,0.22,4,642.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,113396.0,0,25000.0,15.21,0.22,4,660.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
23,19175.0,1,1750.0,12.68,0.09,3,587.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,85787.0,0,25000.0,19.04,0.29,4,646.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
25,102114.0,7,25000.0,15.95,0.24,3,637.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
26,211005.0,5,2600.0,8.9,0.01,4,718.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,210903.0,4,8000.0,7.9,0.04,2,588.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
22,210555.0,0,18000.0,11.01,0.09,2,652.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
23,210937.0,0,21000.0,11.99,0.1,3,620.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,19062.0,2,4000.0,13.98,0.21,4,667.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
23,18926.0,0,4600.0,10.99,0.24,2,688.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
22,106694.0,0,25000.0,15.58,0.23,2,667.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
25,90718.0,4,25000.0,10.99,0.28,2,692.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
25,106668.0,1,25000.0,14.96,0.23,4,562.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
25,19158.0,4,1750.0,15.31,0.09,4,625.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26,106419.0,5,25000.0,15.65,0.23,3,649.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
25,120696.0,3,25000.0,9.33,0.21,4,545.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
23,19065.0,3,3600.0,13.47,0.19,4,540.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
24,124083.0,0,25000.0,10.36,0.2,3,637.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24,111673.0,4,25000.0,16.77,0.22,4,600.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
23,112633.0,1,25000.0,14.59,0.22,2,633.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
22,210938.0,0,3500.0,11.91,0.02,2,588.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
23,210720.0,2,7200.0,8.38,0.03,3,624.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,210705.0,7,9000.0,10.59,0.04,3,525.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25,209997.0,3,8800.0,14.27,0.04,3,616.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,209873.0,3,12000.0,12.53,0.06,4,675.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
25,195268.0,1,25000.0,16.0,0.13,3,662.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
26,209393.0,2,10000.0,11.71,0.05,4,585.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
21,18773.0,0,3175.0,11.54,0.17,3,686.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
25,116439.0,2,25000.0,15.68,0.21,4,595.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
21,19169.0,2,1500.0,10.59,0.08,2,537.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,118417.0,0,25000.0,12.61,0.21,2,625.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
26,133476.0,0,25000.0,11.01,0.19,2,641.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23,19312.0,4,2800.0,8.49,0.14,3,661.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
25,192351.0,1,30000.0,17.27,0.16,4,577.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
24,206648.0,4,18000.0,8.9,0.09,4,537.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,205046.0,6,10000.0,11.11,0.05,4,646.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,190735.0,1,25000.0,14.59,0.13,2,653.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
26,204872.0,3,13000.0,12.42,0.06,3,654.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24,100758.0,0,25000.0,11.01,0.25,2,635.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
24,133231.0,3,25000.0,15.7,0.19,2,675.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22,18923.0,0,2500.0,12.53,0.13,3,618.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
25,161894.0,0,5000.0,16.49,0.03,2,609.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
25,205144.0,0,20000.0,7.49,0.1,2,545.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,121617.0,2,25000.0,14.96,0.21,2,629.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
25,136206.0,6,25000.0,12.73,0.18,4,539.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
24,144915.0,4,25000.0,10.65,0.17,4,593.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25,145233.0,3,25000.0,10.74,0.17,2,683.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23,145002.0,1,25000.0,9.99,0.17,2,670.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,110953.0,0,25000.0,15.33,0.23,2,662.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
21,19414.0,2,1000.0,7.29,0.05,4,681.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26,130096.0,1,25000.0,15.05,0.19,3,636.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
26,157292.0,0,25000.0,10.75,0.16,3,677.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
23,156995.0,3,25000.0,16.02,0.16,2,656.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,156952.0,0,25000.0,11.49,0.16,4,674.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25,205005.0,6,20000.0,12.53,0.1,4,587.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
26,205060.0,2,12000.0,13.57,0.06,2,658.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22,203782.0,4,14000.0,11.14,0.07,3,581.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,203368.0,3,24250.0,12.87,0.12,3,606.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,203403.0,0,20000.0,11.58,0.1,3,648.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
24,202715.0,3,1800.0,11.12,0.01,3,563.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,202525.0,1,35000.0,10.65,0.17,2,589.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
24,161487.0,1,25000.0,10.37,0.15,2,641.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
24,19677.0,3,3300.0,6.39,0.17,4,637.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
24,161952.0,2,25000.0,16.07,0.15,3,578.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,161560.0,0,25000.0,10.62,0.15,2,660.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,19423.0,3,3200.0,18.09,0.16,2,586.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
25,163134.0,5,25000.0,11.36,0.15,4,567.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,163683.0,5,25000.0,12.53,0.15,4,582.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,174972.0,3,25000.0,9.99,0.14,4,712.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,181016.0,4,25000.0,10.36,0.14,3,674.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23,198920.0,0,9600.0,5.99,0.05,3,532.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
22,184800.0,1,24000.0,15.62,0.13,2,670.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
24,198862.0,6,20000.0,10.37,0.1,4,658.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
25,199407.0,0,25000.0,19.74,0.13,4,669.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
21,198803.0,0,20000.0,6.91,0.1,4,681.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,20044.0,3,6000.0,7.9,0.3,2,618.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
23,20401.0,4,2275.0,13.06,0.11,4,573.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,19859.0,0,2000.0,6.39,0.1,3,491.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
23,178660.0,2,25000.0,14.93,0.14,3,590.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
23,20421.0,0,5600.0,12.84,0.27,4,587.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
24,20353.0,2,3625.0,17.14,0.18,2,648.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
22,20297.0,0,5500.0,7.14,0.27,3,687.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
25,210932.0,0,25000.0,8.9,0.12,2,621.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22,20405.0,0,2000.0,12.42,0.1,3,590.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,223194.0,0,25000.0,12.68,0.11,2,676.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,195560.0,0,25000.0,11.03,0.13,2,677.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,194140.0,6,30000.0,7.9,0.15,4,651.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
22,193337.0,0,35000.0,10.65,0.18,4,602.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
25,270992.0,2,25000.0,11.86,0.09,4,652.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
25,20221.0,5,5000.0,8.94,0.25,4,572.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
23,20678.0,0,4375.0,9.63,0.21,4,528.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
25,60742.0,3,24750.0,14.22,0.41,3,638.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,72805.0,2,24750.0,9.33,0.34,3,655.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
24,102011.0,3,24500.0,13.85,0.24,4,627.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22,20896.0,0,2000.0,10.65,0.1,2,596.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24,111283.0,0,24500.0,11.46,0.22,4,694.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23,192873.0,0,35000.0,7.66,0.18,2,684.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24,193174.0,0,12000.0,16.77,0.06,4,547.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,193249.0,0,12000.0,9.63,0.06,4,586.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
26,192954.0,5,25000.0,12.23,0.13,4,694.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
25,152227.0,2,10000.0,14.09,0.07,4,639.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
25,65399.0,0,24250.0,13.98,0.37,4,663.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,75928.0,4,24250.0,10.62,0.32,4,528.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
24,21627.0,0,3900.0,11.01,0.18,3,636.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
25,83235.0,3,24250.0,17.56,0.29,4,603.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
26,68297.0,3,24250.0,14.96,0.36,2,507.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
22,89977.0,3,24250.0,15.65,0.27,2,692.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
24,79510.0,2,24250.0,15.7,0.3,2,604.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
24,109050.0,5,24250.0,12.53,0.22,3,622.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
26,94635.0,2,24250.0,17.56,0.26,3,643.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
23,120966.0,0,24250.0,12.87,0.2,2,565.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
23,124437.0,0,24250.0,15.7,0.19,2,718.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
25,193147.0,3,9000.0,11.01,0.05,3,625.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,192914.0,0,15000.0,11.14,0.08,4,614.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,192806.0,2,20000.0,16.0,0.1,3,690.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23,193097.0,0,25000.0,15.65,0.13,2,564.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,193082.0,5,13750.0,11.01,0.07,4,579.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
21,192841.0,1,15250.0,15.31,0.08,4,648.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
25,193300.0,3,20000.0,13.47,0.1,2,531.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
22,21205.0,0,4750.0,13.85,0.22,2,658.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
25,135292.0,3,24250.0,11.01,0.18,3,574.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
21,21363.0,2,6000.0,10.39,0.28,4,671.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
25,139035.0,7,24250.0,11.36,0.17,2,633.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
23,173511.0,0,24250.0,11.83,0.14,3,631.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
